expenses list,,,,,,,,,,
Date and time,Category,Account,Amount in default currency,Default currency,Amount in account currency,Account currency,Transaction amount in transaction currency,Transaction currency,Tags,Comment
31/1/2023,Food,Main,3.50,SGD,3.50,SGD,,,,
30/1/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
30/1/2023,Home,Main,500.00,SGD,500.00,SGD,,,,
30/1/2023,Food,Main,10.70,SGD,10.70,SGD,,,,
30/1/2023,Food,Main,5.60,SGD,5.60,SGD,,,,
29/1/2023,Food,Main,2.70,SGD,2.70,SGD,,,,
29/1/2023,Food,Main,3.40,SGD,3.40,SGD,,,,
28/1/2023,Leisure,Main,16.98,SGD,16.98,SGD,,,,
28/1/2023,Ciggaretes,Main,12.00,SGD,12.00,SGD,,,,
28/1/2023,Food,Main,9.60,SGD,9.60,SGD,,,,
28/1/2023,Food,Main,2.00,SGD,2.00,SGD,,,,
28/1/2023,Health,Main,45.00,SGD,45.00,SGD,,,,
28/1/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
28/1/2023,Food,Main,2.20,SGD,2.20,SGD,,,,
28/1/2023,Food,Main,1.20,SGD,1.20,SGD,,,,
28/1/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
27/1/2023,Food,Main,8.90,SGD,8.90,SGD,,,,
27/1/2023,Food,Main,3.90,SGD,3.90,SGD,,,,
27/1/2023,Food,Main,2.30,SGD,2.30,SGD,,,,
27/1/2023,Food,Main,18.00,SGD,18.00,SGD,,,,flash coffee team treat
27/1/2023,Food,Main,3.90,SGD,3.90,SGD,,,,
26/1/2023,Leisure,Main,30.00,SGD,30.00,SGD,,,,haircht
26/1/2023,Food,Main,1.90,SGD,1.90,SGD,,,,
26/1/2023,Food,Main,7.60,SGD,7.60,SGD,,,,
26/1/2023,Food,Main,5.60,SGD,5.60,SGD,,,,
26/1/2023,Food,Main,3.50,SGD,3.50,SGD,,,,
25/1/2023,Food,Main,7.60,SGD,7.60,SGD,,,,
25/1/2023,Gifts,Main,98.40,SGD,98.40,SGD,,,,
25/1/2023,Food,Main,5.80,SGD,5.80,SGD,,,,
25/1/2023,Food,Main,3.50,SGD,3.50,SGD,,,,
24/1/2023,Leisure,Main,40.00,SGD,40.00,SGD,,,,
24/1/2023,Food,Main,3.60,SGD,3.60,SGD,,,,
24/1/2023,Food,Main,9.70,SGD,9.70,SGD,,,,
24/1/2023,Food,Main,2.70,SGD,2.70,SGD,,,,
24/1/2023,Food,Main,8.00,SGD,8.00,SGD,,,,
24/1/2023,Food,Main,4.80,SGD,4.80,SGD,,,,
23/1/2023,Food,Main,25.00,SGD,25.00,SGD,,,,
23/1/2023,Food,Main,4.60,SGD,4.60,SGD,,,,
23/1/2023,Food,Main,6.50,SGD,6.50,SGD,,,,
23/1/2023,Food,Main,4.50,SGD,4.50,SGD,,,,
22/1/2023,Leisure,Main,20.00,SGD,20.00,SGD,,,,
22/1/2023,Gifts,Main,50.00,SGD,50.00,SGD,,,,
22/1/2023,Food,Main,20.00,SGD,20.00,SGD,,,,
22/1/2023,Food,Main,12.40,SGD,12.40,SGD,,,,
22/1/2023,Food,Main,4.40,SGD,4.40,SGD,,,,
21/1/2023,Leisure,Main,12.00,SGD,12.00,SGD,,,,
21/1/2023,Food,Main,34.33,SGD,34.33,SGD,,,,
21/1/2023,Food,Main,3.50,SGD,3.50,SGD,,,,
21/1/2023,Food,Main,1.10,SGD,1.10,SGD,,,,
21/1/2023,Food,Main,8.30,SGD,8.30,SGD,,,,
21/1/2023,Food,Main,1.80,SGD,1.80,SGD,,,,
21/1/2023,Food,Main,2.60,SGD,2.60,SGD,,,,
20/1/2023,Food,Main,2.70,SGD,2.70,SGD,,,,
20/1/2023,Food,Main,4.50,SGD,4.50,SGD,,,,
20/1/2023,Food,Main,8.30,SGD,8.30,SGD,,,,
20/1/2023,Food,Main,5.60,SGD,5.60,SGD,,,,
19/1/2023,Gifts,Main,35.00,SGD,35.00,SGD,,,,
19/1/2023,Food,Main,6.40,SGD,6.40,SGD,,,,
19/1/2023,Food,Main,2.70,SGD,2.70,SGD,,,,
19/1/2023,Food,Main,5.60,SGD,5.60,SGD,,,,
19/1/2023,Food,Main,2.70,SGD,2.70,SGD,,,,
18/1/2023,Groceries,Main,3.05,SGD,3.05,SGD,,,,
18/1/2023,Food,Main,2.70,SGD,2.70,SGD,,,,
18/1/2023,Food,Main,7.50,SGD,7.50,SGD,,,,
18/1/2023,Food,Main,5.60,SGD,5.60,SGD,,,,
18/1/2023,Food,Main,3.50,SGD,3.50,SGD,,,,
17/1/2023,Groceries,Main,8.95,SGD,8.95,SGD,,,,
17/1/2023,Food,Main,1.62,SGD,1.62,SGD,,,,
17/1/2023,Food,Main,9.00,SGD,9.00,SGD,,,,
17/1/2023,Food,Main,5.40,SGD,5.40,SGD,,,,
17/1/2023,Food,Main,7.00,SGD,7.00,SGD,,,,
17/1/2023,Food,Main,3.50,SGD,3.50,SGD,,,,
16/1/2023,Food,Main,4.90,SGD,4.90,SGD,,,,
16/1/2023,Food,Main,2.50,SGD,2.50,SGD,,,,
16/1/2023,Food,Main,5.80,SGD,5.80,SGD,,,,
16/1/2023,Food,Main,5.60,SGD,5.60,SGD,,,,
16/1/2023,Gifts,Main,1.20,SGD,1.20,SGD,,,,
16/1/2023,Food,Main,2.70,SGD,2.70,SGD,,,,
15/1/2023,Gifts,Main,6.05,SGD,6.05,SGD,,,,
15/1/2023,Food,Main,8.60,SGD,8.60,SGD,,,,
15/1/2023,Food,Main,2.70,SGD,2.70,SGD,,,,
15/1/2023,Food,Main,4.90,SGD,4.90,SGD,,,,
15/1/2023,Food,Main,1.75,SGD,1.75,SGD,,,,
15/1/2023,Food,Main,3.20,SGD,3.20,SGD,,,,
14/1/2023,Groceries,Main,13.05,SGD,13.05,SGD,,,,
14/1/2023,Food,Main,2.70,SGD,2.70,SGD,,,,
14/1/2023,Food,Main,3.50,SGD,3.50,SGD,,,,
14/1/2023,Food,Main,8.60,SGD,8.60,SGD,,,,
14/1/2023,Food,Main,10.00,SGD,10.00,SGD,,,,
14/1/2023,Food,Main,3.50,SGD,3.50,SGD,,,,
13/1/2023,Food,Main,20.80,SGD,20.80,SGD,,,,
13/1/2023,Food,Main,1.20,SGD,1.20,SGD,,,,
13/1/2023,Food,Main,5.20,SGD,5.20,SGD,,,,
12/1/2023,Food,Main,20.80,SGD,20.80,SGD,,,,
12/1/2023,Health,Main,75.00,SGD,75.00,SGD,,,,i got scammed
12/1/2023,Workout,Main,75.00,SGD,75.00,SGD,,,,
12/1/2023,Food,Main,6.20,SGD,6.20,SGD,,,,
12/1/2023,Food,Main,4.80,SGD,4.80,SGD,,,,
12/1/2023,Food,Main,9.50,SGD,9.50,SGD,,,,
12/1/2023,Food,Main,2.70,SGD,2.70,SGD,,,,
11/1/2023,Food,Main,6.20,SGD,6.20,SGD,,,,
11/1/2023,Food,Main,5.60,SGD,5.60,SGD,,,,
11/1/2023,Transportation,Main,100.00,SGD,100.00,SGD,,,,
11/1/2023,Food,Main,3.60,SGD,3.60,SGD,,,,
10/1/2023,Gifts,Main,10.00,SGD,10.00,SGD,,,,
10/1/2023,Home,Main,11.30,SGD,11.30,SGD,,,,toothpaste 
10/1/2023,Food,Main,5.50,SGD,5.50,SGD,,,,
10/1/2023,Food,Main,6.20,SGD,6.20,SGD,,,,
10/1/2023,Food,Main,3.60,SGD,3.60,SGD,,,,
9/1/2023,Food,Main,3.50,SGD,3.50,SGD,,,,
9/1/2023,Food,Main,2.70,SGD,2.70,SGD,,,,
9/1/2023,Food,Main,5.60,SGD,5.60,SGD,,,,
9/1/2023,Food,Main,2.70,SGD,2.70,SGD,,,,
8/1/2023,Heaven Fees,Main,4.35,SGD,4.35,SGD,,,,
8/1/2023,Food,Main,1.72,SGD,1.72,SGD,,,,
8/1/2023,Food,Main,6.60,SGD,6.60,SGD,,,,
8/1/2023,Food,Main,5.40,SGD,5.40,SGD,,,,
8/1/2023,Food,Main,7.20,SGD,7.20,SGD,,,,
8/1/2023,Leisure,Main,7.49,SGD,7.49,SGD,,,,
8/1/2023,Food,Main,5.20,SGD,5.20,SGD,,,,
8/1/2023,Food,Main,1.20,SGD,1.20,SGD,,,,
7/1/2023,Food,Main,1.75,SGD,1.75,SGD,,,,
7/1/2023,Food,Main,3.60,SGD,3.60,SGD,,,,
7/1/2023,Food,Main,9.00,SGD,9.00,SGD,,,,
7/1/2023,Food,Main,6.90,SGD,6.90,SGD,,,,
7/1/2023,Food,Main,1.50,SGD,1.50,SGD,,,,
7/1/2023,Food,Main,1.20,SGD,1.20,SGD,,,,
7/1/2023,Food,Main,4.50,SGD,4.50,SGD,,,,
6/1/2023,Food,Main,5.90,SGD,5.90,SGD,,,,
6/1/2023,Food,Main,1.70,SGD,1.70,SGD,,,,
6/1/2023,Workout,Main,100.00,SGD,100.00,SGD,,,,creatie
6/1/2023,Food,Main,1.20,SGD,1.20,SGD,,,,
6/1/2023,Food,Main,10.85,SGD,10.85,SGD,,,,
6/1/2023,Food,Main,3.40,SGD,3.40,SGD,,,,
5/1/2023,Food,Main,5.90,SGD,5.90,SGD,,,,
5/1/2023,Food,Main,5.80,SGD,5.80,SGD,,,,
5/1/2023,Food,Main,2.70,SGD,2.70,SGD,,,,
4/1/2023,Food,Main,5.00,SGD,5.00,SGD,,,,
4/1/2023,Health,Main,3.20,SGD,3.20,SGD,,,,
4/1/2023,Food,Main,11.00,SGD,11.00,SGD,,,,
4/1/2023,Leisure,Main,8.85,SGD,8.85,SGD,,,,
4/1/2023,Food,Main,6.80,SGD,6.80,SGD,,,,
4/1/2023,Food,Main,2.40,SGD,2.40,SGD,,,,
4/1/2023,Food,Main,3.90,SGD,3.90,SGD,,,,
4/1/2023,Food,Main,5.00,SGD,5.00,SGD,,,,
3/1/2023,Leisure,Main,6.98,SGD,6.98,SGD,,,,
3/1/2023,Health,Main,9.60,SGD,9.60,SGD,,,,
3/1/2023,Food,Main,9.39,SGD,9.39,SGD,,,,
3/1/2023,Food,Main,5.80,SGD,5.80,SGD,,,,
3/1/2023,Food,Main,5.00,SGD,5.00,SGD,,,,
2/1/2023,Leisure,Main,8.99,SGD,8.99,SGD,,,,
2/1/2023,Food,Main,11.20,SGD,11.20,SGD,,,,
2/1/2023,Leisure,Main,15.59,SGD,15.59,SGD,,,,
2/1/2023,Leisure,Main,38.67,SGD,38.67,SGD,,,,
2/1/2023,Food,Main,4.20,SGD,4.20,SGD,,,,
2/1/2023,Food,Main,6.50,SGD,6.50,SGD,,,,
2/1/2023,Food,Main,7.20,SGD,7.20,SGD,,,,
1/1/2023,Food,Main,2.00,SGD,2.00,SGD,,,,
1/1/2023,Food,Main,7.01,SGD,7.01,SGD,,,,
1/1/2023,Workout,Main,85.00,SGD,85.00,SGD,,,,
1/1/2023,Health,Main,2.00,SGD,2.00,SGD,,,,
1/1/2023,Food,Main,12.90,SGD,12.90,SGD,,,,
31/12/2022,Food,Main,2.00,SGD,2.00,SGD,,,,
31/12/2022,Leisure,Main,9.80,SGD,9.80,SGD,,,,
31/12/2022,Leisure,Main,16.98,SGD,16.98,SGD,,,,
31/12/2022,Transportation,Main,1.99,SGD,1.99,SGD,,,,
31/12/2022,Transportation,Main,0.99,SGD,0.99,SGD,,,,
31/12/2022,Food,Main,8.80,SGD,8.80,SGD,,,,
31/12/2022,Food,Main,5.90,SGD,5.90,SGD,,,,
31/12/2022,Transportation,Main,50.00,SGD,50.00,SGD,,,,
31/12/2022,Home,Main,900.00,SGD,900.00,SGD,,,,
30/12/2022,Food,Main,3.76,SGD,3.76,SGD,,,,
30/12/2022,Food,Main,4.13,SGD,4.13,SGD,,,,
29/12/2022,Leisure,Main,49.00,SGD,49.00,SGD,,,,
28/12/2022,Food,Main,4.50,SGD,4.50,SGD,,,,
27/12/2022,Food,Main,56.67,SGD,56.67,SGD,,,,
26/12/2022,Gifts,Main,100.00,SGD,100.00,SGD,,,,
23/12/2022,Gifts,Main,400.00,SGD,400.00,SGD,,,,
22/12/2022,Other,Main,150.00,SGD,150.00,SGD,,,,
22/12/2022,Food,Main,7.80,SGD,7.80,SGD,,,,
22/12/2022,Food,Main,6.72,SGD,6.72,SGD,,,,
22/12/2022,Food,Main,3.60,SGD,3.60,SGD,,,,
21/12/2022,Gifts,Main,77.10,SGD,77.10,SGD,,,,
21/12/2022,Food,Main,12.30,SGD,12.30,SGD,,,,
21/12/2022,Food,Main,1.40,SGD,1.40,SGD,,,,
21/12/2022,Food,Main,4.80,SGD,4.80,SGD,,,,
21/12/2022,Food,Main,3.77,SGD,3.77,SGD,,,,
20/12/2022,Leisure,Main,35.00,SGD,35.00,SGD,,,,
20/12/2022,Food,Main,6.70,SGD,6.70,SGD,,,,
20/12/2022,Groceries,Main,8.60,SGD,8.60,SGD,,,,
20/12/2022,Groceries,Main,10.10,SGD,10.10,SGD,,,,
20/12/2022,Food,Main,4.80,SGD,4.80,SGD,,,,
20/12/2022,Food,Main,3.20,SGD,3.20,SGD,,,,
20/12/2022,Food,Main,5.70,SGD,5.70,SGD,,,,
19/12/2022,Food,Main,5.50,SGD,5.50,SGD,,,,
19/12/2022,Food,Main,2.95,SGD,2.95,SGD,,,,
19/12/2022,Groceries,Main,11.20,SGD,11.20,SGD,,,,
19/12/2022,Food,Main,4.90,SGD,4.90,SGD,,,,
19/12/2022,Food,Main,3.40,SGD,3.40,SGD,,,,
18/12/2022,Food,Main,0.90,SGD,0.90,SGD,,,,
18/12/2022,Food,Main,3.20,SGD,3.20,SGD,,,,
18/12/2022,Leisure,Main,39.20,SGD,39.20,SGD,,,,Chrismas Gift Stephen 
18/12/2022,Food,Main,76.61,SGD,76.61,SGD,,,,
18/12/2022,Food,Main,1.20,SGD,1.20,SGD,,,,
18/12/2022,Food,Main,6.20,SGD,6.20,SGD,,,,
17/12/2022,Food,Main,7.00,SGD,7.00,SGD,,,,
17/12/2022,Food,Main,3.40,SGD,3.40,SGD,,,,
17/12/2022,Food,Main,3.80,SGD,3.80,SGD,,,,
17/12/2022,Food,Main,15.20,SGD,15.20,SGD,,,,
17/12/2022,Food,Main,1.20,SGD,1.20,SGD,,,,
17/12/2022,Food,Main,4.70,SGD,4.70,SGD,,,,
17/12/2022,Food,Main,3.40,SGD,3.40,SGD,,,,
16/12/2022,Food,Main,2.60,SGD,2.60,SGD,,,,
16/12/2022,Food,Main,1.20,SGD,1.20,SGD,,,,
16/12/2022,Food,Main,11.20,SGD,11.20,SGD,,,,
16/12/2022,Food,Main,4.50,SGD,4.50,SGD,,,,
15/12/2022,Food,Main,6.40,SGD,6.40,SGD,,,,
15/12/2022,Leisure,Main,9.50,SGD,9.50,SGD,,,,umbrella
15/12/2022,Food,Main,4.80,SGD,4.80,SGD,,,,
15/12/2022,Food,Main,4.20,SGD,4.20,SGD,,,,
14/12/2022,Health,Main,41.00,SGD,41.00,SGD,,,,Insurance
14/12/2022,Leisure,Main,16.50,SGD,16.50,SGD,,,,Avatar
14/12/2022,Food,Main,18.00,SGD,18.00,SGD,,,,
14/12/2022,Food,Main,4.60,SGD,4.60,SGD,,,,
14/12/2022,Food,Main,4.80,SGD,4.80,SGD,,,,
14/12/2022,Food,Main,3.50,SGD,3.50,SGD,,,,
13/12/2022,Food,Main,3.20,SGD,3.20,SGD,,,,
13/12/2022,Food,Main,6.00,SGD,6.00,SGD,,,,
13/12/2022,Food,Main,4.20,SGD,4.20,SGD,,,,
12/12/2022,Food,Main,3.70,SGD,3.70,SGD,,,,
12/12/2022,Food,Main,3.70,SGD,3.70,SGD,,,,
12/12/2022,Food,Main,8.00,SGD,8.00,SGD,,,,
12/12/2022,Food,Main,4.60,SGD,4.60,SGD,,,,
12/12/2022,Health,Main,6.90,SGD,6.90,SGD,,,,
12/12/2022,Food,Main,3.40,SGD,3.40,SGD,,,,
11/12/2022,Food,Main,10.35,SGD,10.35,SGD,,,,
11/12/2022,Food,Main,3.50,SGD,3.50,SGD,,,,
11/12/2022,Food,Main,3.50,SGD,3.50,SGD,,,,
11/12/2022,Food,Main,2.50,SGD,2.50,SGD,,,,
10/12/2022,Food,Main,1.70,SGD,1.70,SGD,,,,
10/12/2022,Food,Main,20.00,SGD,20.00,SGD,,,,
10/12/2022,Food,Main,3.20,SGD,3.20,SGD,,,,
9/12/2022,Food,Main,1.70,SGD,1.70,SGD,,,,
9/12/2022,Food,Main,12.50,SGD,12.50,SGD,,,,
9/12/2022,Food,Main,1.30,SGD,1.30,SGD,,,,
9/12/2022,Food,Main,4.70,SGD,4.70,SGD,,,,
9/12/2022,Home,Main,8.00,SGD,8.00,SGD,,,,
9/12/2022,Food,Main,1.10,SGD,1.10,SGD,,,,
9/12/2022,Food,Main,2.10,SGD,2.10,SGD,,,,
9/12/2022,Food,Main,2.40,SGD,2.40,SGD,,,,
9/12/2022,Food,Main,3.50,SGD,3.50,SGD,,,,
9/12/2022,Food,Main,4.60,SGD,4.60,SGD,,,,
9/12/2022,Health,Main,58.00,SGD,58.00,SGD,,,,
9/12/2022,Food,Main,1.40,SGD,1.40,SGD,,,,
8/12/2022,Food,Main,1.40,SGD,1.40,SGD,,,,
8/12/2022,Food,Main,12.00,SGD,12.00,SGD,,,,
8/12/2022,Groceries,Main,7.50,SGD,7.50,SGD,,,,
8/12/2022,Groceries,Main,2.95,SGD,2.95,SGD,,,,
8/12/2022,Food,Main,3.40,SGD,3.40,SGD,,,,
7/12/2022,Food,Main,7.20,SGD,7.20,SGD,,,,
7/12/2022,Transportation,Main,2.20,SGD,2.20,SGD,,,,
7/12/2022,Food,Main,3.20,SGD,3.20,SGD,,,,
6/12/2022,Transportation,Main,20.00,SGD,20.00,SGD,,,,
6/12/2022,Home,Main,11.00,SGD,11.00,SGD,,,,
6/12/2022,Food,Main,13.00,SGD,13.00,SGD,,,,
6/12/2022,Food,Main,6.40,SGD,6.40,SGD,,,,
6/12/2022,Food,Main,3.90,SGD,3.90,SGD,,,,
5/12/2022,Food,Main,2.00,SGD,2.00,SGD,,,,
5/12/2022,Food,Main,1.20,SGD,1.20,SGD,,,,
5/12/2022,Food,Main,9.99,SGD,9.99,SGD,,,,
5/12/2022,Food,Main,2.50,SGD,2.50,SGD,,,,
5/12/2022,Food,Main,6.40,SGD,6.40,SGD,,,,
5/12/2022,Food,Main,3.40,SGD,3.40,SGD,,,,
4/12/2022,Leisure,Main,10.97,SGD,10.97,SGD,,,,
4/12/2022,Food,Main,20.50,SGD,20.50,SGD,,,,
4/12/2022,Leisure,Main,8.00,SGD,8.00,SGD,,,,
4/12/2022,Food,Main,8.20,SGD,8.20,SGD,,,,
4/12/2022,Food,Main,1.00,SGD,1.00,SGD,,,,
4/12/2022,Food,Main,6.40,SGD,6.40,SGD,,,,
3/12/2022,Food,Main,3.20,SGD,3.20,SGD,,,,
3/12/2022,Leisure,Main,8.75,SGD,8.75,SGD,,,,
3/12/2022,Food,Main,16.42,SGD,16.42,SGD,,,,
3/12/2022,Food,Main,12.00,SGD,12.00,SGD,,,,
3/12/2022,Food,Main,2.70,SGD,2.70,SGD,,,,
3/12/2022,Food,Main,1.60,SGD,1.60,SGD,,,,
3/12/2022,Food,Main,4.00,SGD,4.00,SGD,,,,
3/12/2022,Leisure,Main,25.00,SGD,25.00,SGD,,,,
2/12/2022,Food,Main,1.80,SGD,1.80,SGD,,,,
2/12/2022,Food,Main,17.90,SGD,17.90,SGD,,,,
2/12/2022,Food,Main,2.77,SGD,2.77,SGD,,,,
1/12/2022,Food,Main,7.00,SGD,7.00,SGD,,,,
1/12/2022,Leisure,Main,39.95,SGD,39.95,SGD,,,,
1/12/2022,Leisure,Main,16.15,SGD,16.15,SGD,,,,Zalora
1/12/2022,Leisure,Main,16.98,SGD,16.98,SGD,,,,
1/12/2022,Workout,Main,85.00,SGD,85.00,SGD,,,,
1/12/2022,Leisure,Main,6.98,SGD,6.98,SGD,,,,
1/12/2022,Food,Main,18.14,SGD,18.14,SGD,,,,
1/12/2022,Food,Main,2.70,SGD,2.70,SGD,,,,
30/11/2022,Food,Main,1.95,SGD,1.95,SGD,,,,
30/11/2022,Food,Main,1.60,SGD,1.60,SGD,,,,
30/11/2022,Food,Main,6.40,SGD,6.40,SGD,,,,
30/11/2022,Food,Main,3.40,SGD,3.40,SGD,,,,
29/11/2022,Food,Main,3.50,SGD,3.50,SGD,,,,
29/11/2022,Food,Main,2.85,SGD,2.85,SGD,,,,
29/11/2022,Food,Main,7.50,SGD,7.50,SGD,,,,
29/11/2022,Health,Main,88.63,SGD,88.63,SGD,,,,
29/11/2022,Food,Main,5.00,SGD,5.00,SGD,,,,
29/11/2022,Transportation,Main,80.00,SGD,80.00,SGD,,,,
29/11/2022,Food,Main,2.70,SGD,2.70,SGD,,,,
29/11/2022,Home,Main,500.00,SGD,500.00,SGD,,,,
28/11/2022,Food,Main,6.40,SGD,6.40,SGD,,,,
28/11/2022,Food,Main,4.50,SGD,4.50,SGD,,,,
28/11/2022,Food,Main,5.40,SGD,5.40,SGD,,,,
28/11/2022,Food,Main,2.70,SGD,2.70,SGD,,,,
27/11/2022,Food,Main,1.60,SGD,1.60,SGD,,,,
27/11/2022,Food,Main,8.90,SGD,8.90,SGD,,,,
27/11/2022,Food,Main,5.00,SGD,5.00,SGD,,,,
27/11/2022,Food,Main,1.40,SGD,1.40,SGD,,,,
27/11/2022,Food,Main,3.90,SGD,3.90,SGD,,,,
26/11/2022,Groceries,Main,4.05,SGD,4.05,SGD,,,,
26/11/2022,Leisure,Main,7.00,SGD,7.00,SGD,,,,
26/11/2022,Food,Main,20.00,SGD,20.00,SGD,,,,
26/11/2022,Food,Main,7.70,SGD,7.70,SGD,,,,
26/11/2022,Food,Main,3.90,SGD,3.90,SGD,,,,
26/11/2022,Food,Main,9.50,SGD,9.50,SGD,,,,
25/11/2022,Food,Main,22.23,SGD,22.23,SGD,,,,
25/11/2022,Food,Main,3.60,SGD,3.60,SGD,,,,
25/11/2022,Food,Main,12.80,SGD,12.80,SGD,,,,
25/11/2022,Food,Main,6.00,SGD,6.00,SGD,,,,
25/11/2022,Food,Main,3.40,SGD,3.40,SGD,,,,
24/11/2022,Food,Main,20.00,SGD,20.00,SGD,,,,
24/11/2022,Food,Main,6.40,SGD,6.40,SGD,,,,
24/11/2022,Food,Main,1.40,SGD,1.40,SGD,,,,
23/11/2022,Food,Main,1.75,SGD,1.75,SGD,,,,
23/11/2022,Food,Main,10.00,SGD,10.00,SGD,,,,
23/11/2022,Food,Main,6.40,SGD,6.40,SGD,,,,
23/11/2022,Food,Main,2.40,SGD,2.40,SGD,,,,
22/11/2022,Food,Main,4.50,SGD,4.50,SGD,,,,
22/11/2022,Food,Main,4.90,SGD,4.90,SGD,,,,
22/11/2022,Food,Main,3.60,SGD,3.60,SGD,,,,
21/11/2022,Food,Main,4.35,SGD,4.35,SGD,,,,
21/11/2022,Food,Main,10.70,SGD,10.70,SGD,,,,
21/11/2022,Health,Main,73.83,SGD,73.83,SGD,,,,
21/11/2022,Food,Main,5.00,SGD,5.00,SGD,,,,
21/11/2022,Food,Main,1.40,SGD,1.40,SGD,,,,
21/11/2022,Food,Main,3.40,SGD,3.40,SGD,,,,
20/11/2022,Food,Main,9.00,SGD,9.00,SGD,,,,
20/11/2022,Food,Main,3.70,SGD,3.70,SGD,,,,
20/11/2022,Food,Main,6.20,SGD,6.20,SGD,,,,
20/11/2022,Food,Main,1.60,SGD,1.60,SGD,,,,
20/11/2022,Food,Main,3.40,SGD,3.40,SGD,,,,
19/11/2022,Leisure,Main,9.00,SGD,9.00,SGD,,,,
19/11/2022,Food,Main,11.40,SGD,11.40,SGD,,,,
19/11/2022,Heaven Fees,Main,5.00,SGD,5.00,SGD,,,,
19/11/2022,Food,Main,4.50,SGD,4.50,SGD,,,,
19/11/2022,Food,Main,7.00,SGD,7.00,SGD,,,,
19/11/2022,Other,Main,70.00,SGD,70.00,SGD,,,,
19/11/2022,Food,Main,1.20,SGD,1.20,SGD,,,,
19/11/2022,Food,Main,4.30,SGD,4.30,SGD,,,,
18/11/2022,Leisure,Main,25.00,SGD,25.00,SGD,,,,
18/11/2022,Food,Main,0.65,SGD,0.65,SGD,,,,
18/11/2022,Food,Main,1.55,SGD,1.55,SGD,,,,
18/11/2022,Food,Main,3.60,SGD,3.60,SGD,,,,
18/11/2022,Food,Main,7.50,SGD,7.50,SGD,,,,
18/11/2022,Food,Main,2.90,SGD,2.90,SGD,,,,
17/11/2022,Food,Main,2.80,SGD,2.80,SGD,,,,
17/11/2022,Leisure,Main,6.98,SGD,6.98,SGD,,,,
17/11/2022,Food,Main,7.50,SGD,7.50,SGD,,,,
17/11/2022,Food,Main,1.40,SGD,1.40,SGD,,,,
17/11/2022,Food,Main,3.60,SGD,3.60,SGD,,,,
16/11/2022,Food,Main,1.00,SGD,1.00,SGD,,,,
16/11/2022,Food,Main,7.20,SGD,7.20,SGD,,,,
16/11/2022,Food,Main,15.50,SGD,15.50,SGD,,,,
16/11/2022,Food,Main,3.50,SGD,3.50,SGD,,,,
15/11/2022,Food,Main,2.70,SGD,2.70,SGD,,,,
15/11/2022,Food,Main,8.50,SGD,8.50,SGD,,,,
15/11/2022,Food,Main,5.00,SGD,5.00,SGD,,,,
15/11/2022,Food,Main,2.80,SGD,2.80,SGD,,,,
14/11/2022,Leisure,Main,11.00,SGD,11.00,SGD,,,,
14/11/2022,Food,Main,3.60,SGD,3.60,SGD,,,,
14/11/2022,Food,Main,5.00,SGD,5.00,SGD,,,,
14/11/2022,Groceries,Main,4.95,SGD,4.95,SGD,,,,
14/11/2022,Food,Main,2.90,SGD,2.90,SGD,,,,
13/11/2022,Food,Main,10.00,SGD,10.00,SGD,,,,
13/11/2022,Food,Main,3.50,SGD,3.50,SGD,,,,
13/11/2022,Food,Main,1.00,SGD,1.00,SGD,,,,
13/11/2022,Food,Main,2.70,SGD,2.70,SGD,,,,
13/11/2022,Food,Main,8.30,SGD,8.30,SGD,,,,
13/11/2022,Food,Main,1.60,SGD,1.60,SGD,,,,
13/11/2022,Other,Main,10.00,SGD,10.00,SGD,,,,Church
13/11/2022,Food,Main,4.00,SGD,4.00,SGD,,,,
12/11/2022,Food,Main,0.85,SGD,0.85,SGD,,,,
12/11/2022,Food,Main,9.35,SGD,9.35,SGD,,,,
12/11/2022,Transportation,Main,80.00,SGD,80.00,SGD,,,,
12/11/2022,Food,Main,2.50,SGD,2.50,SGD,,,,
12/11/2022,Food,Main,8.40,SGD,8.40,SGD,,,,
12/11/2022,Food,Main,2.60,SGD,2.60,SGD,,,,
11/11/2022,Food,Main,1.20,SGD,1.20,SGD,,,,
11/11/2022,Food,Main,7.90,SGD,7.90,SGD,,,,
11/11/2022,Food,Main,1.30,SGD,1.30,SGD,,,,
11/11/2022,Ciggaretes,Main,12.80,SGD,12.80,SGD,,,,
11/11/2022,Food,Main,1.30,SGD,1.30,SGD,,,,
11/11/2022,Food,Main,8.50,SGD,8.50,SGD,,,,
11/11/2022,Leisure,Main,33.00,SGD,33.00,SGD,,,,
11/11/2022,Food,Main,4.50,SGD,4.50,SGD,,,,
10/11/2022,Food,Main,1.70,SGD,1.70,SGD,,,,
10/11/2022,Food,Main,8.00,SGD,8.00,SGD,,,,Pre workout
10/11/2022,Food,Main,9.10,SGD,9.10,SGD,,,,
10/11/2022,Food,Main,1.20,SGD,1.20,SGD,,,,
9/11/2022,Food,Main,4.80,SGD,4.80,SGD,,,,
9/11/2022,Groceries,Main,5.30,SGD,5.30,SGD,,,,stain remover
9/11/2022,Food,Main,4.90,SGD,4.90,SGD,,,,
9/11/2022,Food,Main,7.20,SGD,7.20,SGD,,,,
9/11/2022,Other,Main,2.79,SGD,2.79,SGD,,,,2.79
9/11/2022,Home,Main,12.58,SGD,12.58,SGD,,,,Utility Bills
